ps	pd	d	seed	ksize	subst_rate_lin	del_rate_lin	ins_rate_lin	subst_rate_poly	del_rate_poly	ins_rate_poly	subst_rate_smm
0.01	0.01	0.03	5	21	0.009228621001931912	0.01116599276097356	0.029446924918997953	None	None	None	0.04435390855413823
0.01	0.01	0.03	5	31	0.01057703312975902	0.009368109923870742	0.027649042081895135	0.0	0.0	0.0	0.04558553292638423
0.01	0.01	0.03	5	41	0.010462625399226126	0.009520653564581278	0.027801585722605673	0.1095948172534268	0.09247868550002396	0.6065484411147786	0.046055470779655217
0.01	0.01	0.03	6	21	0.00974835352454761	0.011747332094528098	0.03236579681741452	None	None	None	0.04566321569032694
0.01	0.01	0.03	6	31	0.01024803963632798	0.011081083945487605	0.031699548668374024	5.767484148192408e-17	5.617613161841995e-17	2.220446049250313e-16	0.047250621962332096
0.01	0.01	0.03	6	41	0.009939114205783871	0.011492984519546414	0.03211144924243283	7.455201253373662e-17	7.336864725542335e-17	2.220446049250313e-16	0.04818271877715774
0.01	0.01	0.03	7	21	0.008448565814511685	0.011282837383418145	0.031071567264578683	None	None	None	0.0445525301230284
0.01	0.01	0.03	7	31	0.009398463567177127	0.010016307046530882	0.029805036927691417	6.46622800629407e-17	6.681062248251818e-17	2.220446049250313e-16	0.04557503094233106
0.01	0.01	0.03	7	41	0.008385361882799432	0.011367109292367804	0.03115583917352834	0.0	0.0	0.0	0.04604399220037969
0.01	0.01	0.03	8	21	0.009317544165017039	0.011515544636317768	0.029760789274267955	None	None	None	0.04436445276515033
0.01	0.01	0.03	8	31	0.009453506172696163	0.011334261959412267	0.029579506597362453	0.0	0.0	0.0	0.04587747130989117
0.01	0.01	0.03	8	41	0.009794788876869286	0.010879218353848096	0.02912446299179828	0.0	0.0	0.0	0.04686559803384793
0.01	0.01	0.03	9	21	0.007470038685689474	0.011430253214669997	0.030746123454846997	None	None	None	0.04462457581134727
0.01	0.01	0.03	9	31	0.007940686756347634	0.010802722453792456	0.03011859269396946	7.274785862730291e-17	7.605968243826808e-17	2.220446049250313e-16	0.04557503094233106
0.01	0.01	0.03	9	41	0.007867220763228024	0.010900677111285255	0.03021654735146225	5.959637484881557e-17	6.226086378544643e-17	2.220446049250313e-16	0.04616046883275049
0.01	0.01	0.04	0	21	0.013220636182788358	0.010212389385880953	0.038985452445728895	None	None	None	0.05133443236860702
0.01	0.01	0.04	0	31	0.014030994677205685	0.009131911393324511	0.03790497445317245	0.0	0.0	0.0	0.05265621405807386
0.01	0.01	0.04	0	41	0.014283101405340637	0.008795769089144593	0.037568832148992544	0.0	0.0	0.0	0.053048851573779476
0.01	0.01	0.04	1	21	0.013220636182788358	0.010212389385880953	0.038985452445728895	None	None	None	0.05133443236860702
0.01	0.01	0.04	1	31	0.014030994677205685	0.009131911393324511	0.03790497445317245	0.0	0.0	0.0	0.05265621405807386
0.01	0.01	0.04	1	41	0.014283101405340637	0.008795769089144593	0.037568832148992544	0.0	0.0	0.0	0.053048851573779476
0.01	0.01	0.04	2	21	0.010069415539651612	0.010422026896539972	0.039596574557223034	None	None	None	0.052030489678365766
0.01	0.01	0.04	2	31	0.011016902269564626	0.009158711256655955	0.03833325891733902	4.22099374567874e-17	3.4446472628689916e-17	2.220446049250313e-16	0.05326152862596689
0.01	0.01	0.04	2	41	0.010952863421508403	0.009244096387397588	0.03841864404808065	0.15356500463396863	0.13164524737185923	2.919190902652792	0.0538880120175953
0.01	0.01	0.04	3	21	0.007811554862119205	0.011182949909559578	0.040990951051560136	None	None	None	0.053052335469695344
0.01	0.01	0.04	3	31	0.009300361966682963	0.009197873770141236	0.03900587491214179	0.08080835033432963	0.07340677389790988	0.659549987157638	0.055147295039202016
0.01	0.01	0.04	3	41	0.009904111625018173	0.008392874225694291	0.03820087536769485	0.12857181420117852	0.11613545894381001	3.929792970911654	0.05605835782400048
0.01	0.01	0.04	4	21	0.0094536869908826	0.011256001519698253	0.04108184642173591	None	None	None	0.052071389540794155
0.01	0.01	0.04	4	31	0.009871090875580062	0.010699463006768307	0.040525307908805965	0.09656312713260864	0.10229721738261985	1.1320065823617473	0.05385139832384889
0.01	0.01	0.04	4	41	0.010475798606150112	0.009893186032674906	0.03971903093471256	None	None	None	0.05455393232773453
0.01	0.01	0.04	5	21	0.011248222623566779	0.010683738814751261	0.0389036453134487	None	None	None	0.05250110596783242
0.01	0.01	0.04	5	31	0.011984226884878465	0.009702399799668996	0.037922306298366425	0.07852828106014577	0.073128728102348	0.5819835004109348	0.053956111244468974
0.01	0.01	0.04	5	41	0.012581208354876396	0.008906424506338438	0.03712633100503587	0.15384687611938264	0.12962955037581975	5.9695644993537655	0.05476839882731066
0.01	0.01	0.04	6	21	0.00938081196738852	0.011171123070493928	0.041371686933311044	None	None	None	0.05304220960943351
0.01	0.01	0.04	6	31	0.010523463564032606	0.009647587608301802	0.03984815147111891	0.0	0.0	0.0	0.05483782497231471
0.01	0.01	0.04	6	41	0.01032201849111353	0.00991618103886055	0.04011674490167765	0.0	0.0	0.0	0.05601245720031289
0.01	0.01	0.04	7	21	0.008313134682792095	0.011086318706518111	0.04128688256933522	None	None	None	0.05211853011395162
0.01	0.01	0.04	7	31	0.009240052645874394	0.009850428089075046	0.040050991951892156	5.77600826120304e-17	5.874047129609785e-17	2.220446049250313e-16	0.05328384147185128
0.01	0.01	0.04	7	41	0.009055986280229621	0.010095849909934741	0.04029641377275185	0.0	0.0	0.0	0.05379041747151425
0.01	0.01	0.04	8	21	0.008405103378004097	0.01189992596515073	0.040387488864404755	None	None	None	0.0534259712003865
